monad-bayes-0.1.0.0: benchmarks
Running 1 benchmarks...
Benchmark monad-bayes-bench: RUNNING...

model,reference,algorithm,sampler,test,1024,8064,15104,22144,29184,36224,43264,50304,57344,64384
Dice.dice,Dice.dice,mh by time,random-fu sampler,KL divergence,1.45294719925542e-2,3.957240853389836e-3,1.277242713382635e-3,1.0341061379282456e-3,7.221276800621101e-4,4.881836593763321e-4,3.4549578398760755e-4,2.7084456181183816e-4,2.1413626717817197e-4,2.451181833195936e-4
Dice.dice,Dice.dice,mh by time,random-fu sampler,KL divergence,1.5477695715987175e-2,2.390697483230357e-3,6.744026026606588e-4,5.425064452998975e-4,3.640858262467606e-4,5.750495468444585e-4,5.794983784273068e-4,3.9027148868709825e-4,4.034976658714468e-4,2.9803889349027274e-4
Dice.dice,Dice.dice,mh by time,random-fu sampler,KL divergence,1.2299992251202783e-2,4.2696585127231495e-3,2.3289293170751296e-3,1.4583983713052882e-3,1.1828734305762885e-3,8.938978054354374e-4,7.828610085188076e-4,5.45925100376558e-4,4.2466819974921576e-4,4.0108245820407633e-4
Dice.dice,Dice.dice,mh by time,random-fu sampler,KL divergence,2.8799495963788044e-2,1.943009531497694e-3,1.3328821732728174e-3,1.0605545128397717e-3,6.047436276510014e-4,3.9807325116934637e-4,3.88452010155973e-4,2.664330214212563e-4,1.6820682634138527e-4,1.3759324782965023e-4
Dice.dice,Dice.dice,mh by time,random-fu sampler,KL divergence,2.3519494505321467e-2,4.326915383678325e-3,2.0698625103466226e-3,1.481375605356336e-3,9.812541072199725e-4,6.51716194025527e-4,4.8596116675996963e-4,4.318444422029758e-4,3.172774881919802e-4,3.053657335730803e-4
Dice.dice,Dice.dice,mh by time,random-fu sampler,KL divergence,2.167699436908709e-2,9.800572003914715e-4,1.2680350386784466e-3,1.410557679359834e-3,1.1145881246480496e-3,5.103832630502168e-4,4.8323047766390406e-4,4.6523288095896766e-4,3.5279666237916915e-4,4.582329120003332e-4
Dice.dice,Dice.dice,mh by time,random-fu sampler,KL divergence,1.73504582204556e-2,2.7652287377620496e-3,8.333349299368114e-4,7.032328686442726e-4,5.643688809387276e-4,6.308302928399274e-4,7.380048212355747e-4,5.406684516665906e-4,4.251027583250368e-4,5.603942294440928e-4
Dice.dice,Dice.dice,mh by time,random-fu sampler,KL divergence,2.0748414410482557e-2,2.6107608920361027e-3,1.03931164079744e-3,9.76458162665396e-4,7.004395924038664e-4,4.821472751295322e-4,4.517933821939521e-4,3.700708770839527e-4,3.95829232131621e-4,3.579366979352981e-4
Dice.dice,Dice.dice,mh by time,random-fu sampler,KL divergence,1.635746234366607e-2,1.4827341531376966e-3,7.266425828612492e-4,6.017879772231469e-4,3.8699482431896816e-4,3.636108855810038e-4,4.0578207335540805e-4,2.5875118276061636e-4,2.675322732684423e-4,2.710855260269176e-4
Dice.dice,Dice.dice,mh by time,random-fu sampler,KL divergence,2.572543575437446e-2,5.815700053110122e-3,1.7418741695998843e-3,9.938985390470405e-4,7.667351110980696e-4,6.152479557186162e-4,4.093577793049735e-4,3.3860473306569305e-4,3.0424165027065364e-4,2.618392000454033e-4
Dice.dice,Dice.dice,mh by time,random-fu sampler,KL divergence,1.3564101984523595e-2,2.615024888393778e-3,1.8426464635796255e-3,1.0430314108804191e-3,8.072335667568821e-4,6.905624121005884e-4,4.933066424072811e-4,3.6745698924193034e-4,1.8816859029430828e-4,1.51767795549459e-4
Dice.dice,Dice.dice,mh by time,random-fu sampler,KL divergence,2.38394201001755e-2,2.308678875688731e-3,1.8245769158602633e-3,9.564738975604096e-4,8.049196103299068e-4,7.291049041957419e-4,6.548270357795464e-4,5.438925468587598e-4,4.882946090450768e-4,4.225965266802215e-4
Dice.dice,Dice.dice,mh by time,random-fu sampler,KL divergence,2.330039240564198e-2,3.064448397954709e-3,1.5986599642877132e-3,1.1114964297494997e-3,9.452997349631674e-4,9.261919129657532e-4,5.218624782704033e-4,3.981933635614597e-4,3.7763326294849126e-4,3.0778745679337424e-4
Dice.dice,Dice.dice,mh by time,random-fu sampler,KL divergence,1.887408154482742e-2,2.2103083233161076e-3,1.5862439397945436e-3,1.1873207555022159e-3,7.438418120929508e-4,4.83875271193698e-4,5.120811635038517e-4,5.132160191925797e-4,4.162065823453949e-4,3.1983795607271346e-4
Dice.dice,Dice.dice,mh by time,random-fu sampler,KL divergence,9.810668684016397e-3,2.3945941527023415e-3,1.0843747861153006e-3,7.992253013452591e-4,4.8637061784285725e-4,3.2974434834314706e-4,3.481790425655532e-4,2.5743574281688887e-4,2.0034057927752078e-4,1.4700520836237295e-4
Dice.dice,Dice.dice,mh by time,random-fu sampler,KL divergence,1.4774539805741576e-2,3.7808097209875544e-3,1.4565801956503588e-3,8.631246378176194e-4,6.624895631566193e-4,5.478757698363235e-4,3.697351145319994e-4,2.605754323856775e-4,2.1344939620782276e-4,1.9214695278396907e-4
Dice.dice,Dice.dice,mh by time,random-fu sampler,KL divergence,2.3693769109318585e-2,1.9803198584729146e-3,1.4577788522765795e-3,6.684459156862201e-4,5.675736839084941e-4,4.3407650027895074e-4,4.1257280264401646e-4,3.889534006691871e-4,3.6528130891859314e-4,3.3729568604806714e-4
Dice.dice,Dice.dice,mh by time,random-fu sampler,KL divergence,1.899418407704422e-2,2.511657539911813e-3,9.596981142389957e-4,6.220360886245331e-4,4.1802640195172375e-4,4.800672390715394e-4,3.13068395798112e-4,2.399564617367701e-4,2.3503325801097353e-4,1.7398752448106365e-4
Dice.dice,Dice.dice,mh by time,random-fu sampler,KL divergence,3.998465699390309e-2,1.8226806326520299e-3,7.539169776445739e-4,6.610467734662257e-4,6.605066099951377e-4,7.258209254130455e-4,4.037669079729928e-4,3.611395114321893e-4,2.4713098751108617e-4,2.2497228786628093e-4
Dice.dice,Dice.dice,mh by time,random-fu sampler,KL divergence,1.655081843739146e-2,1.7782977829134512e-3,8.715727464974487e-4,5.806611266284319e-4,4.8375029510634227e-4,3.359024368956761e-4,2.443491720886872e-4,2.2947846756023098e-4,2.053947129786393e-4,1.9407223750293585e-4
Dice.dice,Dice.dice,mh by time,random-fu sampler,KL divergence,2.2407892604495307e-2,3.6919642125448314e-3,1.6075334113279014e-3,1.2651133166413058e-3,8.134049124415822e-4,5.498065821839135e-4,5.569751826667711e-4,4.543941294966221e-4,4.0663533889431335e-4,4.07741201514185e-4
Dice.dice,Dice.dice,mh by time,random-fu sampler,KL divergence,5.344977477296759e-2,3.3019843586257445e-3,1.20604845033489e-3,7.301185865528952e-4,5.257894591788403e-4,5.681040577462467e-4,3.6288593787110176e-4,3.787617511408516e-4,3.472330533020869e-4,3.707421600553092e-4
Dice.dice,Dice.dice,mh by time,random-fu sampler,KL divergence,1.0061363490682275e-2,3.0588801125959937e-3,9.708857664687018e-4,6.248715773097937e-4,5.137617521953133e-4,6.051438413221643e-4,3.717884313080201e-4,3.1812885351491373e-4,2.4975158245932306e-4,1.9625406369608406e-4
Dice.dice,Dice.dice,mh by time,random-fu sampler,KL divergence,2.0520722526793038e-2,1.732908228976371e-3,1.059269202462038e-3,8.616975129530557e-4,5.966112402523732e-4,8.783010064834854e-4,5.629541998690547e-4,2.9800682818534384e-4,2.4274450206146565e-4,1.8992190183518104e-4
Dice.dice,Dice.dice,mh by time,random-fu sampler,KL divergence,7.7164691928504675e-3,3.1443937938439304e-3,1.2446601862603304e-3,8.744101488471299e-4,5.51307428463307e-4,6.310833943957975e-4,5.355921832801302e-4,4.7730991144070013e-4,2.8876921286297575e-4,1.724014608960263e-4
Dice.dice,Dice.dice,mh by time,random-fu sampler,KL divergence,1.4832661316490395e-2,2.889430019850649e-3,1.2152046507603216e-3,1.4532679451949373e-3,8.933364239952079e-4,5.652708542993677e-4,4.344468042042472e-4,3.6714722630468323e-4,3.1992294586543534e-4,3.339660378818148e-4
Dice.dice,Dice.dice,mh by time,random-fu sampler,KL divergence,2.1191153357596935e-2,8.635674716296761e-3,3.7009216752261387e-3,2.655905850140803e-3,1.9742680982309377e-3,1.5141558542450372e-3,6.438880818529588e-4,6.591688628217743e-4,5.618878984276937e-4,5.199979657333133e-4
Dice.dice,Dice.dice,mh by time,random-fu sampler,KL divergence,1.4867426180036574e-2,2.1508556072951084e-3,7.958256268174506e-4,9.944074233819602e-4,8.236152738524929e-4,5.927312507748395e-4,3.085391631703933e-4,2.2944576074346198e-4,1.7859542233311329e-4,1.9613080955750356e-4
Dice.dice,Dice.dice,mh by time,random-fu sampler,KL divergence,3.414396547284969e-2,1.3327542746552454e-3,1.5668126679431397e-3,5.633544090032445e-4,4.692451321376063e-4,3.75129032296368e-4,3.638721055257619e-4,2.840824777657106e-4,2.4126010777286765e-4,1.9203665990961716e-4
Dice.dice,Dice.dice,mh by time,random-fu sampler,KL divergence,2.1150234389940372e-2,2.6061228259395097e-3,8.926621358794049e-4,4.269763987182806e-4,4.699235581491927e-4,3.627503909884859e-4,3.697777251220452e-4,3.2572159138070635e-4,2.9843092243382233e-4,2.92241360770101e-4
Dice.dice,Dice.dice,mh by time,random-fu sampler,KL divergence,1.89959578996824e-2,2.312023620471321e-3,1.2823395813890577e-3,7.188348115395938e-4,5.996939492671734e-4,4.792538340215853e-4,4.1671930092395244e-4,3.3627502722952937e-4,3.061953886743816e-4,2.554074635341974e-4
Dice.dice,Dice.dice,mh by time,random-fu sampler,KL divergence,1.6745746833473414e-2,2.8040412503434523e-3,1.6986570069945344e-3,1.395888084613092e-3,6.917332550138553e-4,4.988527988188197e-4,4.189114372735329e-4,4.250611257544298e-4,2.671018909338616e-4,2.4143347902396824e-4
Dice.dice,Dice.dice,mh by time,random-fu sampler,KL divergence,1.8297660901103695e-2,2.7583787219914715e-3,1.675154768744077e-3,1.2367097079338013e-3,9.75320484118874e-4,8.881178071220906e-4,6.982253050675649e-4,5.032060404579788e-4,4.8560862971920853e-4,4.4200375596423506e-4
Dice.dice,Dice.dice,mh by time,random-fu sampler,KL divergence,3.744785116626177e-2,6.598533047664368e-3,2.211713100876215e-3,1.595462313231392e-3,9.170191134626646e-4,6.588459357681114e-4,3.78781554616988e-4,4.078430523712729e-4,2.717515914572627e-4,3.331072901125605e-4
Dice.dice,Dice.dice,mh by time,random-fu sampler,KL divergence,1.1879687550284075e-2,1.93047989516961e-3,9.67847023032189e-4,8.128933823016014e-4,5.84051635608995e-4,6.478088240064702e-4,5.422952602665285e-4,5.367178384242739e-4,3.652053575946834e-4,3.508400436666518e-4
Dice.dice,Dice.dice,mh by time,random-fu sampler,KL divergence,1.8807082193351615e-2,3.5035875572261834e-3,1.459494796882448e-3,1.0650731859582511e-3,7.329011053020163e-4,6.241551859588595e-4,6.128501132903222e-4,3.9311538740855265e-4,3.8190965004240125e-4,2.325002050764699e-4
Dice.dice,Dice.dice,mh by time,random-fu sampler,KL divergence,1.449723553789883e-2,1.984833119931983e-3,1.8273293122480327e-3,1.0450855196106324e-3,7.030539434666218e-4,6.180398784938115e-4,3.9460354712646923e-4,3.617000361065993e-4,3.477004483186242e-4,3.3222689831413036e-4
Dice.dice,Dice.dice,smc,monad-bayes sampler,KL divergence,1.2019731103594491e-2,1.6173445449760042e-3,6.681931954552219e-4,3.1138552401735817e-4,4.4650719571068053e-4,3.6482424205665524e-4,2.491251915110967e-4,3.3103735036147807e-4,3.0241069047468104e-4,2.732608369882144e-4
Dice.dice,Dice.dice,smc,monad-bayes sampler,KL divergence,1.5386830289626374e-2,1.2209445689868152e-3,8.346768882590299e-4,5.991573140765193e-4,5.457932586360621e-4,2.493673650683154e-4,3.497817621743936e-4,4.158570909465564e-4,2.0537687740248628e-4,1.8503831610119182e-4
Dice.dice,Dice.dice,smc,monad-bayes sampler,KL divergence,1.0804875815718677e-2,1.348467142055766e-3,8.630345426294236e-4,5.036300292439674e-4,2.681117271819786e-4,5.880097837699613e-4,2.9914328553440084e-4,2.833135024287047e-4,2.253591695676234e-4,1.4727230011013016e-4
Dice.dice,Dice.dice,smc,monad-bayes sampler,KL divergence,1.1578320341092123e-2,1.5094990213528564e-3,1.0522100735429125e-3,5.563819008417597e-4,6.499337586316502e-4,2.822470790289327e-4,3.8074855758937683e-4,2.7143990802485095e-4,1.3292605980194926e-4,2.268771546490575e-4
Dice.dice,Dice.dice,smc,monad-bayes sampler,KL divergence,1.0798053115040687e-2,2.9867401350258766e-3,8.509896253298261e-4,4.1788058958674995e-4,3.465175608650216e-4,5.172221368258923e-4,3.077294357332172e-4,3.8032248169368873e-4,1.8520597239166412e-4,1.6134747632115412e-4
Dice.dice,Dice.dice,smc,monad-bayes sampler,KL divergence,1.0534481883431696e-2,1.5303340540499643e-3,1.2793330786835288e-3,6.710774930555812e-4,5.908596457854256e-4,3.765468157396617e-4,2.6666717488300207e-4,2.1167144035150987e-4,1.3662431639234598e-4,1.6760266708821874e-4
Dice.dice,Dice.dice,smc,monad-bayes sampler,KL divergence,2.244588971201664e-2,1.9253045848867843e-3,5.958141903718982e-4,7.145559769710233e-4,6.138930064968017e-4,3.1443247882830704e-4,3.5308734497298066e-4,1.9933669394578806e-4,2.3291410404766393e-4,2.5557178749077475e-4
Dice.dice,Dice.dice,smc,monad-bayes sampler,KL divergence,1.4436592322902014e-2,1.9575931493959384e-3,1.0211436564334735e-3,7.699114671150424e-4,5.281834199824184e-4,4.352207183613385e-4,3.5716263281470863e-4,3.4336622037573785e-4,3.4864626763739335e-4,2.0288342532126101e-4
Dice.dice,Dice.dice,smc,monad-bayes sampler,KL divergence,9.950765665196834e-3,1.8871958104030504e-3,7.420351140325381e-4,8.777040184446539e-4,2.995816715345674e-4,3.210631242224549e-4,2.723070285166511e-4,2.122303929714477e-4,3.061845827955724e-4,2.092281446592613e-4
Dice.dice,Dice.dice,smc,monad-bayes sampler,KL divergence,1.229582379164654e-2,1.59500420990883e-3,4.267785334500061e-4,6.465213005574447e-4,5.327056856036751e-4,3.0180748298644296e-4,3.735485536741011e-4,2.1889628850533887e-4,1.391496268517736e-4,2.4769089480016057e-4
Dice.dice,Dice.dice,smc,monad-bayes sampler,KL divergence,1.6241634851440066e-2,1.2152829534462597e-3,5.861903145351257e-4,4.6724827335019157e-4,6.246700670559787e-4,5.365383985308246e-4,2.0618414150117893e-4,2.637291421144389e-4,4.641833947951218e-4,1.182619709805556e-4
Dice.dice,Dice.dice,smc,monad-bayes sampler,KL divergence,9.444689720329077e-3,1.6780492310900055e-3,6.676895267868286e-4,6.100991748954531e-4,4.6132132561871157e-4,3.095715030119135e-4,3.3366797244563666e-4,1.6603691528793794e-4,1.9097628429615987e-4,1.725365400845467e-4
Dice.dice,Dice.dice,smc,monad-bayes sampler,KL divergence,1.531688463012503e-2,2.009688126529657e-3,7.938142548732505e-4,8.27161284467213e-4,2.963007526494368e-4,4.343737189108279e-4,2.635065166363815e-4,2.538285153544976e-4,1.9797613627731028e-4,1.903661186848178e-4
Dice.dice,Dice.dice,smc,monad-bayes sampler,KL divergence,9.984913141012793e-3,1.4280613945223313e-3,1.001880616220184e-3,2.9431756237921714e-4,3.3811727162865005e-4,5.382981356762667e-4,3.071078694539951e-4,1.9218684240463737e-4,2.895643621674591e-4,4.072132622593335e-4
Dice.dice,Dice.dice,smc,monad-bayes sampler,KL divergence,1.6451035205895824e-2,1.8222348911590186e-3,1.2124268236680573e-3,8.035235056937826e-4,5.447377739553662e-4,4.3335566598464597e-4,1.452977602170812e-4,2.0921901798243034e-4,1.8959790669130844e-4,1.5803952464872793e-4
Dice.dice,Dice.dice,smc,monad-bayes sampler,KL divergence,1.1359111289500326e-2,1.5834594563759992e-3,1.115351330741235e-3,5.293003805360811e-4,5.06359015113079e-4,3.2607108486446023e-4,1.6384365457539725e-4,2.6657486904560577e-4,1.3389007240398294e-4,2.0111350160999459e-4
Dice.dice,Dice.dice,smc,monad-bayes sampler,KL divergence,1.221332178031744e-2,1.1124754025036378e-3,4.196451317219049e-4,3.6264649067910997e-4,2.984271145231022e-4,3.664393303891087e-4,3.25237754452457e-4,1.720284770337257e-4,3.491351309217203e-4,2.212315153219933e-4
Dice.dice,Dice.dice,smc,monad-bayes sampler,KL divergence,1.0299489031094991e-2,1.0661305163959908e-3,4.534785139761521e-4,6.567890960159306e-4,4.2231502699723326e-4,2.5809025339534387e-4,1.6704517089802977e-4,1.7067895144874266e-4,1.8418913376612526e-4,1.7185071046879486e-4
Dice.dice,Dice.dice,smc,monad-bayes sampler,KL divergence,1.236065576316683e-2,1.8222097390154452e-3,1.5712223439154794e-3,4.2752701514092045e-4,4.3239912843146623e-4,5.241306395377764e-4,2.5782607712555075e-4,2.3035912527200652e-4,2.5983937437211126e-4,2.196026114947872e-4
Dice.dice,Dice.dice,smc,monad-bayes sampler,KL divergence,1.1809716993096452e-2,1.5561592244869584e-3,6.060945828595481e-4,4.866979518410824e-4,4.2808977920471365e-4,2.463436762236618e-4,2.94466810861993e-4,3.5069725994617436e-4,3.101267492800554e-4,3.5782301730078684e-4
Dice.dice,Dice.dice,smc,monad-bayes sampler,KL divergence,7.1402908051552555e-3,1.9140295013298665e-3,8.898303765230667e-4,4.4212952658281954e-4,5.088950682805893e-4,6.58260341807962e-4,3.3931030668097717e-4,1.875166001007074e-4,2.788547195187911e-4,1.628627598433656e-4
Dice.dice,Dice.dice,smc,monad-bayes sampler,KL divergence,9.561597538217852e-3,2.0304706776104586e-3,1.0957088744102843e-3,5.37018882993306e-4,4.2011691788471187e-4,4.289829224426229e-4,2.904828148435349e-4,2.3195106731908462e-4,2.2650510472030407e-4,1.670425476401428e-4
Dice.dice,Dice.dice,smc,monad-bayes sampler,KL divergence,8.023747977684313e-3,1.6247850594408434e-3,7.72068087464497e-4,5.073489068437779e-4,3.012090177963429e-4,4.0557781284920554e-4,1.7271340172258284e-4,2.467651468657049e-4,2.0469550786433483e-4,1.9349501519200647e-4
Dice.dice,Dice.dice,smc,monad-bayes sampler,KL divergence,2.2462739177427502e-2,1.6993892696047874e-3,1.0290487590248825e-3,6.427852034344067e-4,4.801837243402243e-4,4.5237294075810633e-4,4.829983271207617e-4,2.2784359519034323e-4,1.7712970552703948e-4,1.8333946872223954e-4
Dice.dice,Dice.dice,smc,monad-bayes sampler,KL divergence,1.1895748281480975e-2,2.6087204456969174e-3,7.043881873537161e-4,6.010326764728054e-4,4.5713902293850685e-4,2.612725443245557e-4,2.8165281886985655e-4,2.793682497579116e-4,3.4235140302251344e-4,1.9623833935677063e-4
Dice.dice,Dice.dice,smc,monad-bayes sampler,KL divergence,1.3341161375556207e-2,1.261054837247103e-3,5.993890448119218e-4,5.173533390145951e-4,4.897449644478794e-4,3.7362020042494754e-4,3.382691061998362e-4,1.9591414208151482e-4,3.685253023794557e-4,1.8194685176192737e-4
Dice.dice,Dice.dice,smc,monad-bayes sampler,KL divergence,1.213731208497405e-2,1.495609526218514e-3,1.6060162757262737e-3,6.444409865183657e-4,6.032308186245828e-4,2.133409378250476e-4,3.8940014243058526e-4,2.390432714130226e-4,2.912501982279195e-4,1.763164888030216e-4
Dice.dice,Dice.dice,smc,monad-bayes sampler,KL divergence,9.997615751744375e-3,1.5920797393196501e-3,5.751337570875873e-4,1.0526115223048835e-3,3.5726107918609897e-4,2.045583904172115e-4,3.638867756200683e-4,2.255960229887487e-4,2.6896953629659153e-4,2.974934491636981e-4
Dice.dice,Dice.dice,smc,monad-bayes sampler,KL divergence,1.5972903114682455e-2,1.959300284641624e-3,8.182676844862512e-4,7.444537019599064e-4,4.5517382351748106e-4,3.3431958727941013e-4,1.9892985132950722e-4,2.2703251156733353e-4,2.1407507623404014e-4,1.7459394003235278e-4
Dice.dice,Dice.dice,smc,monad-bayes sampler,KL divergence,9.483170553739982e-3,1.6782776505678636e-3,7.917525721075215e-4,8.341318402576119e-4,5.562692908331501e-4,3.1535081309119983e-4,4.6246245565992794e-4,2.9907190151551375e-4,1.9377327464551887e-4,2.6735340724581396e-4
Dice.dice,Dice.dice,smc,monad-bayes sampler,KL divergence,9.299708702827566e-3,1.5912485321152195e-3,1.11939881798736e-3,8.096426930427226e-4,5.206227016823104e-4,3.000210515152398e-4,4.043668514894762e-4,1.2296946443848852e-4,1.2535588689170174e-4,2.0667504017358844e-4
Dice.dice,Dice.dice,smc,monad-bayes sampler,KL divergence,1.4105964895695806e-2,1.2647597359727101e-3,6.394046105044769e-4,5.228822198998907e-4,2.0029496955506525e-4,3.548049348305448e-4,3.614856955848905e-4,3.1334476965073736e-4,2.4192728770625052e-4,1.4603336202556412e-4
Dice.dice,Dice.dice,smc,monad-bayes sampler,KL divergence,1.6948862638437697e-2,1.6265345086403059e-3,1.2769240107510303e-3,5.814602904867952e-4,5.782557065076195e-4,3.250934647577618e-4,3.61845194884686e-4,1.7205969433437573e-4,2.5586085686493464e-4,2.4074474423107316e-4
Dice.dice,Dice.dice,smc,monad-bayes sampler,KL divergence,1.4502432085992643e-2,1.1667753685823106e-3,1.0231678093582724e-3,6.898065437796462e-4,7.874713988897187e-4,4.940422023394994e-4,3.3796036253635125e-4,2.6439941089081574e-4,2.2878808323109612e-4,1.6148351798294102e-4
Dice.dice,Dice.dice,smc,monad-bayes sampler,KL divergence,1.8411394795679197e-2,1.4154399059045093e-3,1.0602809282558427e-3,4.955410553568251e-4,3.828514534677069e-4,1.6087329589551045e-4,3.991949983056813e-4,2.0750148279905542e-4,1.0852997348457289e-4,2.0335403293398263e-4
